Kanten
468584728
468586432
468596114
468596134
468816678
468817764
468817828
468818928
468824194
470672768
470682312
470695642
470697508
476439128
477056138
477056252
477056284
477058010
477086424
477255368
477284276
477356624
477356892
477391082
477392812
477407030
477448390
477451326
477454276
499467524
499468316
499534982
499536456
499634348
499815026
499817246
499851298
504630586
504637566
504652294
504652366
505193750
505196940
505231076
505271330
505271440
505271602
505273328
505275140
505378884
505434348
505482994
505484626
505485062
505485210
505485230
505793756
505889376
516183502
516183628
516184744
516185212
516189826
516214726
516216958
516217372
516325674
516350080
516392712
516402636
517473470
517473460
517513580
517548880
517555242
517706362
518121758
518122938
522572378
522653888
522653902
522656322
522925120
522967672
522979906
522980060
523516476
524122498
524123216
524128344
524129536
524204200
524208360
524472734
524472786
570531494
570571390
570624854
570636860
570636988
570665684
570666048
570667552
570673092
570719798
570730488
570730472
570736192
570772698
570773086
570777212
570777384
570802474
570849172
570849610
571130278
571383142
571392310
571392318
571395824
571482106
571482110
571482416
571492918
571493328
572023450
573916626
573948894
574097040
574097070
574104224
574114216
574191480
574191680
574203856
574204752
574205922
574211828
574278784
574281740
574282636
574282634
574292024
574410046
575433680
575471218
575472366
575521050
575524058
575525006
575557592
575561208
576060194
576325212
576329230
576467552
576467988
576484536
576554130
576565698
576565940
576567654
576568096
576568186
576568224
577221974
577228048
577418030
577730356
577875978
577877054
577878216
577880906
577880972
577881202
577882106
585361042
585361330
585375950
585377034
585377894
585382548
592277774
592428180
592435966
592505194
592509602
592514512
592783832
592789658
592793230
592793256
592798336
592798788
592808246
592899548
593844700
593846044
593846368
593862654
593865776
593867542
594376762
594377846
594403562
594406762
594415526
594422702
594422740
594423218
594423780
595033286
595839690
595840640
595845074
595845354
595988880
595989170
600947954
600976546
600991846
600992192
601060828
601061648
601314202
601314192
601315158
601321390
601322084
601370506
601398868
601406962
601407250
602684912
602699468
602719458
602980058
603125964
603125958
603139002
603624116
603720854
603720844
603864744
603936974
603946380
603948178
603982072
604004182
604062210
604067326
604142900
604170472
604172726
604174442
604197254
604197362
604509184
604509186
604645102
604647090
604667308
604667310
604667712
604669462
604762802
604781048
604813700
604813694
604819786
604825044
604825092
604850176
605272404
605327222
605402248
605402508
605561268
605574364
606195398
606200728
606205018
606554364
607116440
607202156
607202148
608946104
608969620
609551890
609556158
609583222
609583216
611079046
611133414
611133506
611189378
611192156
611195910
611604126
611606222
611623340
611738428
611740616
611741902
611749976
611765490
611778288
611787694
611787696
611794168
612822312
618352718
618352772
618355914
618515620
618567538
618729502
618729494
618765856
619027628
619027622
619050294
619051770
619052122
619079270
619081572
619082652
619082750
619294994
619318880
619373284
621414664
621415854
621416044
621416962
622589526
622593886
622593872
627489362
627489374
627563256
627569736
627598266
634513326
634572430
634610122
635550334
635550850
635554148
635623174
635623300
635628474
635628562
635632976
635633144
635666708
635696490
635696646
635950732
635964308
636225238
636234178
636236408
636753038
636781638
636784080
636800100
636806666
636808362
649347188
649349170
649350018
649377840
649413256
650246662
650276594
653399050
653418252
653575396
653575394
653575768
653584004
653584004
653584458
653640300
653696366
653705566
653705554
683602594
683639686
683643596
683647178
683651172
683651092
683663772
683665610
683864124
683864350
683882734
683887618
683948266
683951370
683951362
684020186
684774264
684809396
685748022
685752702
685755002
685769292
685771730
685771954
685772004
685785964
685794812
685795182
685874582
685942288
685944246
685944616
685952094
685974026
686140200
686141000
686166840
686167260
686232526
686234964
689098378
689105750
804088004
804103206
804108938
804109224
804154524
804219314
804310050
804347436
804510030
804510400
804736064
804765804
804769460
805747968
805776958
806231208
806232478
806249472
807097052
807097328
807335110
807340480
807347556
807348064
807754386
807755972
807756072
807756794
834467538
834467532
834509704
834545840
834545918
835855476
836508216
836513030
836782468
836782476
836782464
836782772
837029594
837029604
837442064
837455320
837455542
837498574
837560246
837567728
837567938
837569880
837744030
837746274
837774652
837801210
837801982
838086188
838098648
838130718
838988110
839049058
839172210
839172764
839172774
839176810
839207720
839215768
839220700
839227112
839231224
839231500
839240602
839240826
840607552
840609610
840671162
840672352
844011728
844012180
844012406
844017286
844018438
844442542
844595900
844595956
844595998
844599094
844650386
844666400
844666390
844670614
844675030
895899278
895900276
896366818
896372988
896386644
896538796
896545152
896556414
896559204
896559204
896651278
896651272
896832916
896859404
896860786
896880192
896888280
896935440
896992644
896993782
896993776
896994060
896994704
896994880
897002348
897678686
897711954
897712008
897711998
897740804
897742632
897757814
897783932
897800806
897824598
897827134
897833232
919846556
919850320
919851498
919851602
920312720
920313642
920447104
921038050
921045854
921049616
921051286
921165808
921167630
921167636
921168762
921365806
921370962
921372010
921373328
921373374
921390194
921390722
921407846
921407946
921421664
921438310
921438304
921439270
921439324
921441250
921455764
921455898
921460700
921471382
921472508
1091065204
1091737730
1091739536
1091739694
1091743000
1091818038
1092086604
1094207584
1094319046
1094326174
1094341036
1094363040
1094363036
1106404488
1106543574
1106544248
1106549958
1106603126
1106603626
1106695946
1106695970
1106696708
1106717108
1106737422
1109461812
1109462276
1109818662
1109837418
1109852452
1109879956
1109879948
1109907638
1109907966
1109907956
1109907948
1113623674
1113740352
1114996840
1115010106
1115011934
1115065172
1115137452
1115137450
1115137598
1115162144
1115162432
1115164254
1115164252
1115164318
1115164488
1115164966
1115180580
1115180944
1116387098
1116387798
1116408510
1116411302
1116467954
1116470226
1116470260
1116545716
1116552540
1116552638
1116555058
1116788978
1116799400
1116800172
1116810564
1130803782
1130807048
1130813702
1130852666
1130910858
1130913704
1130916212
1130952908
1136099316
1136100418
1136100408
1136117002
1136118450
1136119716
1136211440
1136240896
1136242634
1142065652
1142075718
1142085030
1142457250
1142457244
1142457238
1144451976
1144452128
1144455110
1144462990
1144464330
1144509342
1144521974
1144623624
1144712996
1144720724
1144727038
1144728668
1144732304
1144734900
1145499540
1145504030
1145504026
1145505202
1145505240
1145508568
1145598938
1145609920
1145840888
1145846362
1145846830
1147763720
1147799084
1148975560
1148984878
1148985052
1149004650
1151484672
1167308102
1170533638
1170547846
1174668682
1174669820
1174669924
1175120650
1175120644
1175123068
1175149420
1175151302
1175202326
1175202984
1175213326
1175213576
1175732800
1175746562
1175756010
1175756118
1175760266
1175764976
1175780798
1175780866
1175780856
1185377072
1185378162
1185378156
1185378358
1185394206
1185410776
1185418908
1185424340
1185424616
1185424838
1185424832
1186464424
1186464420
1186818238
1186845286
1186862898
1186866658
1186885470
1186893054
1186909952
1188290988
1188291078
1188390268
1188526608
1223481632
1223877628
1223877622
1223877690
1223877684
1223879132
1223880380
1224471264
1226395802
1226402532
1226409352
1226416442
1250138490
1250158306
1250158312
1432872200
1432903166
1432910898
1432926302
1432951882
1444430480
1444431802
1444431806
1444432846
1444456802
1444567930
1444636162
1444750594
1444931810
1454418166
1454543282
1454577610
1477554694
1477555400
1477555414
1478043954
1478227774
1478227770
1478235766
1478237832
1478287884
1478290252
1478342756
1478343226
1478344228
1491144066
1491238436
1491239792
1491400006
1491400016
1491400370
1491422394
1491422456
1491427628
1491429922
1492427578
1492427648
1492434932
1492434986
1492702712
1492702708
1492702862
1492720506
1492811244
1492851028
1492858238
1492887354
1492887348
1492909484
1492910062
1492910056
1492919480
1492962966
1492965092
1492965808
1492968090
1493033614
1493047776
1493194772
1495924120
1495924116
1496249228
1496508106
1497142558
1497151014
1497378430
1497378470
1497384434
1498965174
1503471198
1503471486
1507608122
1507608120
1507638938
1507639442
1507642738
1507643992
1507644672
1514866208
1514866202
1514876622
1514878020
1514879620
1514880488
1514880480
1514988982
1514990434
1515367492
1515374006
1515374244
1515374258
1515396116
1515396728
1516113088
1517792516
1518167276
1518167268
1518387714
1518387696
1518607944
1518836138
1519087754
1519150572
1519176766
1519225518
1519251576
1519324670
1519324804
1519342804
1519363936
1519368540
1519372678
1519386058
1519430662
1519431386
1519432332
1519472196
1519663048
1522042014
1522869106
1523343630
1523941890
1524483138
1524484262
1524487198
1524491186
1524505394
1524655716
1524693542
1524701532
1525205764
1525205990
1525209774
1525211128
1525215498
1525216714
1525229792
1525230854
1525317198
1525323674
1525323906
1525323964
1525331456
1528755068
1528755724
1528829904
1528855278
1528855898
1528857160
1528894282
1528894996
1529706936
1529707310
1529707338
1529737490
1531390806
1531409558
1534505394
1534506656
1534512372
1534516396
1534523488
1534582832
1536850198
1536866814
1536867968
1536870214
1543466934
1543838750
1543838858
1543872888
1543898946
1543898940
1543899034
1543932452
1544013462
1544029988
1544030598
1544036370
1544047070
1544050894
1544062424
1565722192
1565722188
1565770178
1565817044
1565822274
1565957680
1567809132
1568120940
1570155638
1570289246
1570289382
1570289418
1570311380
1570311966
1570442430
1570442444
1570463870
1570850904
1609031774
1609040272
1609042776
1609411970
1609419704
1609426540
1609426554
1621269114
1621288926
1621289808
1626431768
1626442728
1626443154
1626747452
1626747456
1626747518
1626761754
1626763588
1626764164
1626775574
1626775576
1626833280
1638478204
1638479890
1638480028
1639106706
1639132482
1639134734
1639134746
1639136892
1639137404
1639154214
1639171596
1639215412
1639534258
1639534606
1639590658
1639594818
1639597956
1640236138
1640249172
1640249164
1640249748
1640259174
1640276764
1640785534
1640792320
1640926034
1641009882
1641150942
1641827904
1641828142
1642031896
1642034886
1642035092
1642035974
1647441734
1647502320
1647507540
1647525600
1647528800
1647535190
1647535552
1647535580
1647536490
1647616788
1647728698
1657689846
1657875992
1657883786
1659759034
1659768604
1659885536
1659978918
1660021274
1665204700
1665216286
1665217330
1665873668
1665903434
1801790292
1801804654
1801830664
1801831588
1801831576
1801839652
1801861410
1804851484
1804866358
1836027334
1836067000
1836068432
1836068568
1836079692
1836080362
1836080754
1836081830
1836108348
1836108336
1836108818
1844286468
1844293136
1844297214
1844297210
1845883950
1845932518
1845933010
1845933506
1845940094
1845995114
1845997334
1850116452
1905272876
1905668754
1906415584
1906416208
1906416198
1906416374
1906417148
1906687968
1906694908
1906700576
1906742872
1910944286
1910961790
1910977074
1910977824
1911148288
1911152186
1911376190
1911383578
1911384622
1911808846
1911810406
1912230110
1912274754
1912451280
1912768716
1912771196
1912771670
1912771660
1912778038
1912834368
1912834476
1912952306
1912968496
1912972328
1912973200
1913036162
1913046444
1913046444
1913052460
1913080114
1913387968
1915713028
1915713304
1915713854
1917681308
1918249878
1918251208
1918251618
1918251852
1918253920
1920949416
1920949468
1920949478
1920958250
1920963012
1920965220
1921450106
1921463920
1921500532
1921508894
1921513498
1921513960
1921514012
1921622572
1921632424
1921632438
1921673948
1921674574
1921977442
1939217308
1939235122
1939304202
1939304474
1939336042
1939373234
1939373432
1939383872
1939814760
1939815166
1939815348
1939820148
1939841430
1939852320
1939854062
1939855388
1939855390
1939932050
1990497362
1990500042
1990503048
1991203250
1991205856
1991206172
2044872954
2044878450
2045043358
2045048364
2046583740
2046583724
2046805174
2046805406
2048978586
2049009224
2049009546
2049010712
2049015128
2049019530
2049027330
2049027624
2049028090
2049028142
2049119314
2049122884
2049166248
2049284894
2049419298
2049419906
2050820946
2050820938
2051122864
2051123860
2052979510
2052989510
2052991756
2060485618
2060485712
2060488886
2060502580
2060513568
2060702690
